이름,최영우
130.315,23:18:54.472
132.847,23:18:54.474
137.003,23:18:54.476
142.594,23:18:54.478
149.268,23:18:54.480
156.222,23:18:54.482
162.751,23:18:54.484
168.55,23:18:54.486
173.531,23:18:54.488
177.841,23:18:54.490
181.696,23:18:54.492
185.158,23:18:54.494
188.369,23:18:54.496
191.661,23:18:54.498
195.255,23:18:54.500
199.223,23:18:54.501
203.563,23:18:54.503
208.132,23:18:54.505
212.8,23:18:54.507
217.526,23:18:54.509
222.233,23:18:54.511
226.816,23:18:54.513
231.195,23:18:54.515
235.289,23:18:54.517
239.062,23:18:54.519
242.541,23:18:54.521
245.746,23:18:54.523
248.69,23:18:54.525
251.395,23:18:54.527
253.875,23:18:54.529
256.16,23:18:54.531
258.305,23:18:54.533
260.353,23:18:54.535
262.338,23:18:54.537
264.295,23:18:54.539
266.248,23:18:54.541
268.229,23:18:54.542
270.278,23:18:54.544
272.43,23:18:54.546
274.723,23:18:54.548
277.189,23:18:54.550
279.856,23:18:54.552
282.753,23:18:54.554
285.909,23:18:54.556
289.349,23:18:54.558
293.097,23:18:54.560
297.168,23:18:54.562
301.571,23:18:54.564
306.316,23:18:54.566
311.412,23:18:54.568
316.865,23:18:54.570
322.679,23:18:54.572
328.853,23:18:54.574
335.38,23:18:54.576
342.251,23:18:54.578
349.454,23:18:54.580
356.971,23:18:54.582
364.777,23:18:54.583
372.845,23:18:54.585
381.138,23:18:54.587
389.621,23:18:54.589
398.253,23:18:54.591
406.991,23:18:54.593
415.789,23:18:54.595
424.597,23:18:54.597
433.366,23:18:54.599
442.044,23:18:54.601
450.575,23:18:54.603
458.907,23:18:54.605
466.981,23:18:54.607
474.74,23:18:54.609
482.126,23:18:54.611
489.084,23:18:54.613
495.555,23:18:54.615
501.486,23:18:54.617
506.822,23:18:54.619
511.512,23:18:54.621
515.507,23:18:54.623
518.76,23:18:54.625
521.231,23:18:54.626
522.879,23:18:54.628
523.67,23:18:54.630
523.573,23:18:54.632
522.564,23:18:54.634
520.622,23:18:54.636
517.733,23:18:54.638
513.887,23:18:54.640
509.083,23:18:54.642
503.322,23:18:54.644
496.615,23:18:54.646
488.978,23:18:54.648
480.433,23:18:54.650
471.008,23:18:54.652
460.735,23:18:54.654
449.653,23:18:54.656
437.805,23:18:54.658
425.24,23:18:54.660
412.011,23:18:54.662
398.172,23:18:54.664
383.786,23:18:54.666
368.914,23:18:54.667
353.624,23:18:54.669
337.985,23:18:54.671
322.066,23:18:54.673
305.94,23:18:54.675
289.681,23:18:54.677
273.36,23:18:54.679
257.052,23:18:54.681
240.828,23:18:54.683
224.76,23:18:54.685
208.918,23:18:54.687
193.368,23:18:54.689
178.176,23:18:54.691
163.404,23:18:54.693
149.11,23:18:54.695
135.348,23:18:54.697
122.169,23:18:54.699
109.618,23:18:54.701
97.735,23:18:54.703
86.555,23:18:54.705
76.107,23:18:54.707
66.416,23:18:54.708
57.5,23:18:54.710
49.371,23:18:54.712
42.036,23:18:54.714
35.496,23:18:54.716
29.748,23:18:54.718
24.781,23:18:54.720
20.582,23:18:54.722
17.131,23:18:54.724
14.404,23:18:54.726
12.373,23:18:54.728
11.006,23:18:54.730
10.266,23:18:54.732
10.115,23:18:54.734
10.511,23:18:54.736
11.409,23:18:54.738
12.763,23:18:54.740
14.524,23:18:54.742
16.645,23:18:54.744
19.075,23:18:54.746
21.763,23:18:54.748
24.66,23:18:54.750
27.716,23:18:54.751
30.882,23:18:54.753
34.11,23:18:54.755
37.355,23:18:54.757
40.573,23:18:54.759
43.721,23:18:54.761
46.761,23:18:54.763
49.656,23:18:54.765
52.374,23:18:54.767
54.886,23:18:54.769
57.163,23:18:54.771
59.185,23:18:54.773
60.932,23:18:54.775
62.388,23:18:54.777
63.541,23:18:54.779
64.383,23:18:54.781
64.908,23:18:54.783
65.114,23:18:54.785
65.004,23:18:54.787
64.58,23:18:54.789
63.85,23:18:54.791
62.824,23:18:54.792
61.514,23:18:54.794
59.935,23:18:54.796
58.101,23:18:54.798
56.032,23:18:54.800
53.747,23:18:54.802
51.265,23:18:54.804
48.609,23:18:54.806
45.801,23:18:54.808
42.861,23:18:54.810
39.814,23:18:54.812
36.682,23:18:54.814
33.487,23:18:54.816
30.251,23:18:54.818
26.995,23:18:54.820
23.739,23:18:54.822
20.503,23:18:54.824
17.305,23:18:54.826
14.16,23:18:54.828
11.086,23:18:54.830
8.094,23:18:54.832
5.197,23:18:54.833
2.406,23:18:54.835
-0.27,23:18:54.837
-2.824,23:18:54.839
-5.25,23:18:54.841
-7.543,23:18:54.843
-9.699,23:18:54.845
-11.714,23:18:54.847
-13.588,23:18:54.849
-15.32,23:18:54.851
-16.909,23:18:54.853
-18.356,23:18:54.855
-19.663,23:18:54.857
-20.831,23:18:54.859
-21.863,23:18:54.861
-22.762,23:18:54.863
-23.529,23:18:54.865
-24.168,23:18:54.867
-24.683,23:18:54.869
-25.076,23:18:54.871
-25.349,23:18:54.873
-25.505,23:18:54.875
-25.546,23:18:54.876
-25.479,23:18:54.878
-25.305,23:18:54.880
-25.028,23:18:54.882
-24.648,23:18:54.884
-24.165,23:18:54.886
-23.583,23:18:54.888
-22.91,23:18:54.890
-22.134,23:18:54.892
-21.249,23:18:54.894
-20.248,23:18:54.896
-19.121,23:18:54.898
-17.875,23:18:54.900
-16.528,23:18:54.902
-15.066,23:18:54.904
-13.475,23:18:54.906
-11.791,23:18:54.908
-10.042,23:18:54.910
-8.254,23:18:54.912
-6.462,23:18:54.914
-4.646,23:18:54.916
-2.76,23:18:54.917
-0.841,23:18:54.919
1.047,23:18:54.921
3.035,23:18:54.923
5.273,23:18:54.925
7.652,23:18:54.927
10.168,23:18:54.929
12.838,23:18:54.931
15.296,23:18:54.933
18.473,23:18:54.935
23.273,23:18:54.937
28.364,23:18:54.939
33.332,23:18:54.941
35.743,23:18:54.943
32.69,23:18:54.945
27.356,23:18:54.947
21.855,23:18:54.949
19.347,23:18:54.951
24.173,23:18:54.953
32.46,23:18:54.955
40.921,23:18:54.957
47.297,23:18:54.958
47.873,23:18:54.960
45.279,23:18:54.962
42.184,23:18:54.964
39.17,23:18:54.966
37.864,23:18:54.968
37.313,23:18:54.970
36.297,23:18:54.972
35.051,23:18:54.974
33.423,23:18:54.976
31.502,23:18:54.978
29.545,23:18:54.980
27.403,23:18:54.982
24.957,23:18:54.984
22.26,23:18:54.986
19.326,23:18:54.988
16.146,23:18:54.990
12.732,23:18:54.992
9.11,23:18:54.994
5.303,23:18:54.996
1.351,23:18:54.998
-2.7,23:18:55.000
-6.844,23:18:55.001
-11.075,23:18:55.003
-15.371,23:18:55.005
-19.713,23:18:55.007
-24.086,23:18:55.009
-28.471,23:18:55.011
-32.847,23:18:55.013
-37.191,23:18:55.015
-41.46,23:18:55.017
-45.589,23:18:55.019
-49.521,23:18:55.021
-53.198,23:18:55.023
-56.568,23:18:55.025
-59.599,23:18:55.027
-62.265,23:18:55.029
-64.54,23:18:55.031
-66.407,23:18:55.033
-67.854,23:18:55.035
-68.873,23:18:55.037
-69.483,23:18:55.039
-69.723,23:18:55.041
-69.64,23:18:55.042
-69.307,23:18:55.044
-68.762,23:18:55.046
-68.069,23:18:55.048
-67.366,23:18:55.050
-66.726,23:18:55.052
-66.154,23:18:55.054
-65.561,23:18:55.056
-64.686,23:18:55.058
-63.253,23:18:55.060
-61.108,23:18:55.062
-58.156,23:18:55.064
-54.321,23:18:55.066
-49.774,23:18:55.068
-44.815,23:18:55.070
-39.946,23:18:55.072
-36.061,23:18:55.074
-34.001,23:18:55.076
-34.476,23:18:55.078
-37.886,23:18:55.080
-44.103,23:18:55.082
-52.446,23:18:55.083
-61.917,23:18:55.085
-71.102,23:18:55.087
-77.965,23:18:55.089
-80.511,23:18:55.091
-76.682,23:18:55.093
-64.642,23:18:55.095
-43.786,23:18:55.097
-14.506,23:18:55.099
22.506,23:18:55.101
64.485,23:18:55.103
107.575,23:18:55.105
149.382,23:18:55.107
185.816,23:18:55.109
214.719,23:18:55.111
235.48,23:18:55.113
242.093,23:18:55.115
231.015,23:18:55.117
199.934,23:18:55.119
146.479,23:18:55.121
77.541,23:18:55.123
-2.491,23:18:55.125
-93.207,23:18:55.126
-189.727,23:18:55.128
-290.061,23:18:55.130
-385.052,23:18:55.132
-457.199,23:18:55.134
-498.157,23:18:55.136
-505.157,23:18:55.138
-484.049,23:18:55.140
-451.03,23:18:55.142
-415.704,23:18:55.144
-382.086,23:18:55.146
-351.533,23:18:55.148
-319.897,23:18:55.150
-285.831,23:18:55.152
-251.522,23:18:55.154
-219.213,23:18:55.156
-192.456,23:18:55.158
-173.732,23:18:55.160
-163.044,23:18:55.162
-159.34,23:18:55.164
-161.166,23:18:55.166
-167.174,23:18:55.167
-176.314,23:18:55.169
-187.496,23:18:55.171
-199.111,23:18:55.173
-209.485,23:18:55.175
-217.694,23:18:55.177
-223.447,23:18:55.179
-226.873,23:18:55.181
-228.371,23:18:55.183
-228.28,23:18:55.185
-227.109,23:18:55.187
-225.798,23:18:55.189
-225.152,23:18:55.191
-225.556,23:18:55.193
-227.172,23:18:55.195
-229.855,23:18:55.197
-233.357,23:18:55.199
-237.56,23:18:55.201
-242.228,23:18:55.203
-246.973,23:18:55.205
-251.553,23:18:55.207
-255.849,23:18:55.208
-259.835,23:18:55.210
-263.637,23:18:55.212
-267.359,23:18:55.214
-271.033,23:18:55.216
-274.728,23:18:55.218
-278.516,23:18:55.220
-282.438,23:18:55.222
-286.539,23:18:55.224
-290.812,23:18:55.226
-295.204,23:18:55.228
-299.673,23:18:55.230
-304.181,23:18:55.232
-308.69,23:18:55.234
-313.178,23:18:55.236
-317.599,23:18:55.238
-321.894,23:18:55.240
-326.018,23:18:55.242
-329.923,23:18:55.244
-333.571,23:18:55.246
-336.931,23:18:55.248
-339.964,23:18:55.250
-342.629,23:18:55.251
-344.889,23:18:55.253
-346.708,23:18:55.255
-348.052,23:18:55.257
-348.899,23:18:55.259
-349.222,23:18:55.261
-348.996,23:18:55.263
-348.201,23:18:55.265
-346.817,23:18:55.267
-344.832,23:18:55.269
-342.242,23:18:55.271
-339.04,23:18:55.273
-335.222,23:18:55.275
-330.786,23:18:55.277
-325.73,23:18:55.279
-320.06,23:18:55.281
-313.782,23:18:55.283
-306.91,23:18:55.285
-299.456,23:18:55.287
-291.44,23:18:55.289
-282.885,23:18:55.291
-273.819,23:18:55.292
-264.275,23:18:55.294
-254.289,23:18:55.296
-243.896,23:18:55.298
-233.138,23:18:55.300
-222.056,23:18:55.302
-210.695,23:18:55.304
-199.102,23:18:55.306
-187.324,23:18:55.308
-175.409,23:18:55.310
-163.41,23:18:55.312
-151.377,23:18:55.314
-139.365,23:18:55.316
-127.424,23:18:55.318
-115.61,23:18:55.320
-103.972,23:18:55.322
-92.561,23:18:55.324
-81.429,23:18:55.326
-70.624,23:18:55.328
-60.192,23:18:55.330
-50.179,23:18:55.332
-40.625,23:18:55.333
-31.572,23:18:55.335
-23.058,23:18:55.337
-15.115,23:18:55.339
-7.777,23:18:55.341
-1.07,23:18:55.343
4.982,23:18:55.345
10.36,23:18:55.347
15.047,23:18:55.349
19.032,23:18:55.351
22.309,23:18:55.353
24.877,23:18:55.355
26.736,23:18:55.357
27.896,23:18:55.359
28.367,23:18:55.361
28.166,23:18:55.363
27.312,23:18:55.365
25.83,23:18:55.367
23.75,23:18:55.369
21.102,23:18:55.371
17.924,23:18:55.373
14.253,23:18:55.375
10.132,23:18:55.376
5.607,23:18:55.378
0.724,23:18:55.380
-4.468,23:18:55.382
-9.917,23:18:55.384
-15.572,23:18:55.386
-21.38,23:18:55.388
-27.286,23:18:55.390
-33.238,23:18:55.392
-39.18,23:18:55.394
-45.06,23:18:55.396
-50.825,23:18:55.398
-56.423,23:18:55.400
-61.804,23:18:55.402
-66.919,23:18:55.404
-71.72,23:18:55.406
-76.164,23:18:55.408
-80.208,23:18:55.410
-83.813,23:18:55.412
-86.941,23:18:55.414
-89.561,23:18:55.416
-91.641,23:18:55.417
-93.156,23:18:55.419
-94.083,23:18:55.421
-94.403,23:18:55.423
-94.101,23:18:55.425
-93.168,23:18:55.427
-91.595,23:18:55.429
-89.382,23:18:55.431
-86.528,23:18:55.433
-83.04,23:18:55.435
-78.927,23:18:55.437
-74.2,23:18:55.439
-68.876,23:18:55.441
-62.974,23:18:55.443
-56.515,23:18:55.445
-49.526,23:18:55.447
-42.032,23:18:55.449
-34.065,23:18:55.451
-25.656,23:18:55.453
-16.838,23:18:55.455
-7.647,23:18:55.457
1.88,23:18:55.458
11.706,23:18:55.460
21.791,23:18:55.462
32.097,23:18:55.464
42.583,23:18:55.466
53.21,23:18:55.468
63.936,23:18:55.470
74.722,23:18:55.472
85.527,23:18:55.474
96.312,23:18:55.476
107.038,23:18:55.478
117.667,23:18:55.480
128.163,23:18:55.482
138.489,23:18:55.484
148.612,23:18:55.486
158.501,23:18:55.488
168.124,23:18:55.490
177.453,23:18:55.492
186.463,23:18:55.494
195.129,23:18:55.496
203.429,23:18:55.498
211.342,23:18:55.500
218.852,23:18:55.501
225.942,23:18:55.503
232.599,23:18:55.505
238.811,23:18:55.507
244.568,23:18:55.509
249.863,23:18:55.511
254.69,23:18:55.513
259.046,23:18:55.515
262.929,23:18:55.517
266.339,23:18:55.519
269.277,23:18:55.521
271.747,23:18:55.523
273.752,23:18:55.525
275.299,23:18:55.527
276.396,23:18:55.529
277.052,23:18:55.531
277.278,23:18:55.533
277.086,23:18:55.535
276.49,23:18:55.537
275.505,23:18:55.539
274.149,23:18:55.541
272.438,23:18:55.542
270.392,23:18:55.544
268.029,23:18:55.546
265.37,23:18:55.548
262.436,23:18:55.550
259.248,23:18:55.552
255.827,23:18:55.554
252.195,23:18:55.556
248.374,23:18:55.558
244.385,23:18:55.560
240.251,23:18:55.562
235.994,23:18:55.564
231.636,23:18:55.566
227.197,23:18:55.568
222.698,23:18:55.570
218.159,23:18:55.572
213.601,23:18:55.574
209.042,23:18:55.576
204.5,23:18:55.578
199.992,23:18:55.580
195.537,23:18:55.582
191.149,23:18:55.583
186.845,23:18:55.585
182.64,23:18:55.587
178.545,23:18:55.589
174.574,23:18:55.591
170.737,23:18:55.593
167.042,23:18:55.595
163.497,23:18:55.597
160.107,23:18:55.599
156.872,23:18:55.601
153.794,23:18:55.603
150.871,23:18:55.605
148.1,23:18:55.607
145.476,23:18:55.609
142.993,23:18:55.611
140.641,23:18:55.613
138.412,23:18:55.615
136.293,23:18:55.617
134.272,23:18:55.619
132.336,23:18:55.621
130.468,23:18:55.623
128.653,23:18:55.625
126.873,23:18:55.626
125.11,23:18:55.628
123.346,23:18:55.630
121.562,23:18:55.632
119.738,23:18:55.634
117.854,23:18:55.636
115.892,23:18:55.638
113.832,23:18:55.640
111.655,23:18:55.642
109.342,23:18:55.644
106.874,23:18:55.646
104.231,23:18:55.648
101.396,23:18:55.650
98.354,23:18:55.652
95.088,23:18:55.654
91.582,23:18:55.656
87.825,23:18:55.658
83.806,23:18:55.660
79.522,23:18:55.662
74.975,23:18:55.664
70.17,23:18:55.666
65.111,23:18:55.667
59.807,23:18:55.669
54.267,23:18:55.671
48.504,23:18:55.673
42.532,23:18:55.675
36.362,23:18:55.677
30,23:18:55.679
23.454,23:18:55.681
16.734,23:18:55.683
9.857,23:18:55.685
2.844,23:18:55.687
-4.282,23:18:55.689
-11.507,23:18:55.691
-18.811,23:18:55.693
-26.174,23:18:55.695
-33.576,23:18:55.697
-40.993,23:18:55.699
-48.402,23:18:55.701
-55.786,23:18:55.703
-63.117,23:18:55.705
-70.359,23:18:55.707
-77.464,23:18:55.708
-84.359,23:18:55.710
-90.977,23:18:55.712
-97.258,23:18:55.714
-103.146,23:18:55.716
-108.604,23:18:55.718
-113.6,23:18:55.720
-118.104,23:18:55.722
-122.094,23:18:55.724
-125.561,23:18:55.726
-128.5,23:18:55.728
-130.926,23:18:55.730
-132.871,23:18:55.732
-134.373,23:18:55.734
-135.495,23:18:55.736
-136.282,23:18:55.738
-136.808,23:18:55.740
-137.212,23:18:55.742
-137.559,23:18:55.744
-137.851,23:18:55.746
-137.997,23:18:55.748
-137.745,23:18:55.750
-136.829,23:18:55.751
-135.079,23:18:55.753
-132.369,23:18:55.755
-128.59,23:18:55.757
-123.886,23:18:55.759
-118.55,23:18:55.761
-113.047,23:18:55.763
-108.203,23:18:55.765
-104.814,23:18:55.767
-103.522,23:18:55.769
-104.682,23:18:55.771
-108.19,23:18:55.773
-113.363,23:18:55.775
-119.155,23:18:55.777
-124.211,23:18:55.779
-126.678,23:18:55.781
-124.561,23:18:55.783
-115.844,23:18:55.785
-98.931,23:18:55.787
-73.167,23:18:55.789
-38.872,23:18:55.791
2.873,23:18:55.792
50.281,23:18:55.794
100.643,23:18:55.796
150.383,23:18:55.798
195.198,23:18:55.800
230.733,23:18:55.802
253.352,23:18:55.804
260.328,23:18:55.806
249.665,23:18:55.808
220.417,23:18:55.810
173.202,23:18:55.812
110.348,23:18:55.814
35.838,23:18:55.816
-45.395,23:18:55.818
-128.347,23:18:55.820
-207.98,23:18:55.822
-279.022,23:18:55.824
-336.846,23:18:55.826
-378.239,23:18:55.828
-401.604,23:18:55.830
-407.185,23:18:55.832
-396.324,23:18:55.833
-370.632,23:18:55.835
-332.706,23:18:55.837
-286.308,23:18:55.839
-235.339,23:18:55.841
-183.394,23:18:55.843
-133.356,23:18:55.845
-86.932,23:18:55.847
-45.529,23:18:55.849
-10.861,23:18:55.851
16.337,23:18:55.853
36.319,23:18:55.855
49.705,23:18:55.857
57.745,23:18:55.859
61.632,23:18:55.861
61.996,23:18:55.863
59.753,23:18:55.865
56.396,23:18:55.867
53.009,23:18:55.869
50.534,23:18:55.871
49.89,23:18:55.873
51.172,23:18:55.875
54.343,23:18:55.876
59.649,23:18:55.878
67.102,23:18:55.880
76.484,23:18:55.882
87.54,23:18:55.884
99.538,23:18:55.886
111.408,23:18:55.888
122.645,23:18:55.890
132.952,23:18:55.892
141.961,23:18:55.894
149.392,23:18:55.896
154.835,23:18:55.898
158.027,23:18:55.900
159.281,23:18:55.902
159.295,23:18:55.904
158.525,23:18:55.906
157.209,23:18:55.908
155.484,23:18:55.910
153.422,23:18:55.912
151.28,23:18:55.914
149.272,23:18:55.916
147.299,23:18:55.917
145.071,23:18:55.919
142.359,23:18:55.921
139.069,23:18:55.923
135.234,23:18:55.925
130.964,23:18:55.927
126.278,23:18:55.929
121.175,23:18:55.931
115.717,23:18:55.933
110.004,23:18:55.935
104.143,23:18:55.937
98.211,23:18:55.939
92.236,23:18:55.941
86.216,23:18:55.943
80.165,23:18:55.945
74.119,23:18:55.947
68.128,23:18:55.949
62.244,23:18:55.951
56.511,23:18:55.953
50.964,23:18:55.955
45.638,23:18:55.957
40.564,23:18:55.958
35.776,23:18:55.960
31.299,23:18:55.962
27.152,23:18:55.964
23.353,23:18:55.966
19.918,23:18:55.968
16.86,23:18:55.970
14.191,23:18:55.972
11.922,23:18:55.974
10.056,23:18:55.976
8.594,23:18:55.978
7.528,23:18:55.980
6.841,23:18:55.982
6.512,23:18:55.984
6.519,23:18:55.986
6.835,23:18:55.988
7.432,23:18:55.990
8.279,23:18:55.992
9.342,23:18:55.994
10.587,23:18:55.996
11.976,23:18:55.998
13.473,23:18:56.000
15.037,23:18:56.001
16.63,23:18:56.003
18.21,23:18:56.005
19.734,23:18:56.007
21.159,23:18:56.009
22.445,23:18:56.011
23.55,23:18:56.013
24.435,23:18:56.015
25.062,23:18:56.017
25.391,23:18:56.019
25.387,23:18:56.021
25.018,23:18:56.023
24.25,23:18:56.025
23.057,23:18:56.027
21.412,23:18:56.029
19.293,23:18:56.031
16.679,23:18:56.033
13.556,23:18:56.035
9.911,23:18:56.037
5.736,23:18:56.039
1.029,23:18:56.041
-4.211,23:18:56.042
-9.979,23:18:56.044
-16.266,23:18:56.046
-23.06,23:18:56.048
-30.342,23:18:56.050
-38.093,23:18:56.052
-46.289,23:18:56.054
-54.904,23:18:56.056
-63.906,23:18:56.058
-73.264,23:18:56.060
-82.941,23:18:56.062
-92.902,23:18:56.064
-103.106,23:18:56.066
-113.512,23:18:56.068
-124.076,23:18:56.070
-134.756,23:18:56.072
-145.504,23:18:56.074
-156.275,23:18:56.076
-167.023,23:18:56.078
-177.701,23:18:56.080
-188.263,23:18:56.082
-198.663,23:18:56.083
-208.856,23:18:56.085
-218.797,23:18:56.087
-228.444,23:18:56.089
-237.755,23:18:56.091
-246.692,23:18:56.093
-255.215,23:18:56.095
-263.291,23:18:56.097
-270.886,23:18:56.099
-277.97,23:18:56.101
-284.518,23:18:56.103
-290.506,23:18:56.105
-295.912,23:18:56.107
-300.721,23:18:56.109
-304.918,23:18:56.111
-308.494,23:18:56.113
-311.442,23:18:56.115
-313.757,23:18:56.117
-315.441,23:18:56.119
-316.495,23:18:56.121
-316.926,23:18:56.123
-316.743,23:18:56.125
-315.958,23:18:56.126
-314.585,23:18:56.128
-312.644,23:18:56.130
-310.154,23:18:56.132
-307.137,23:18:56.134
-303.618,23:18:56.136
-299.623,23:18:56.138
-295.181,23:18:56.140
-290.32,23:18:56.142
-285.073,23:18:56.144
-279.469,23:18:56.146
-273.544,23:18:56.148
-267.329,23:18:56.150
-260.86,23:18:56.152
-254.171,23:18:56.154
-247.296,23:18:56.156
-240.27,23:18:56.158
-233.126,23:18:56.160
-225.9,23:18:56.162
-218.623,23:18:56.164
-211.327,23:18:56.166
-204.042,23:18:56.167
-196.799,23:18:56.169
-189.624,23:18:56.171
-182.544,23:18:56.173
-175.583,23:18:56.175
-168.765,23:18:56.177
-162.111,23:18:56.179
-155.639,23:18:56.181
-149.367,23:18:56.183
-143.309,23:18:56.185
-137.479,23:18:56.187
-131.887,23:18:56.189
-126.543,23:18:56.191
-121.451,23:18:56.193
-116.618,23:18:56.195
-112.046,23:18:56.197
-107.737,23:18:56.199
-103.689,23:18:56.201
-99.9,23:18:56.203
-96.367,23:18:56.205
-93.086,23:18:56.207
-90.049,23:18:56.208
-87.249,23:18:56.210
-84.677,23:18:56.212
-82.324,23:18:56.214
-80.177,23:18:56.216
-78.225,23:18:56.218
-76.456,23:18:56.220
-74.855,23:18:56.222
-73.409,23:18:56.224
-72.105,23:18:56.226
-70.926,23:18:56.228
-69.86,23:18:56.230
-68.891,23:18:56.232
-68.004,23:18:56.234
-67.185,23:18:56.236
-66.419,23:18:56.238
-65.692,23:18:56.240
-64.99,23:18:56.242
-64.3,23:18:56.244
-63.609,23:18:56.246
-62.904,23:18:56.248
-62.176,23:18:56.250
-61.412,23:18:56.251
-60.604,23:18:56.253
-59.744,23:18:56.255
-58.823,23:18:56.257
-57.836,23:18:56.259
-56.775,23:18:56.261
-55.636,23:18:56.263
-54.414,23:18:56.265
-53.106,23:18:56.267
-51.709,23:18:56.269
-50.221,23:18:56.271
-48.641,23:18:56.273
-46.968,23:18:56.275
-45.204,23:18:56.277
-43.35,23:18:56.279
-41.408,23:18:56.281
-39.381,23:18:56.283
-37.273,23:18:56.285
-35.088,23:18:56.287
-32.831,23:18:56.289
-30.505,23:18:56.291
-28.117,23:18:56.292
-25.672,23:18:56.294
-23.177,23:18:56.296
-20.637,23:18:56.298
-18.061,23:18:56.300
-15.456,23:18:56.302
-12.83,23:18:56.304
-10.194,23:18:56.306
-7.556,23:18:56.308
-4.925,23:18:56.310
-2.31,23:18:56.312
0.279,23:18:56.314
2.833,23:18:56.316
5.343,23:18:56.318
7.802,23:18:56.320
10.201,23:18:56.322
12.532,23:18:56.324
14.788,23:18:56.326
16.961,23:18:56.328
19.043,23:18:56.330
21.029,23:18:56.332
22.912,23:18:56.333
24.688,23:18:56.335
26.353,23:18:56.337
27.901,23:18:56.339
29.33,23:18:56.341
30.638,23:18:56.343
31.826,23:18:56.345
32.892,23:18:56.347
33.837,23:18:56.349
34.661,23:18:56.351
35.364,23:18:56.353
35.949,23:18:56.355
36.42,23:18:56.357
36.782,23:18:56.359
37.037,23:18:56.361
37.193,23:18:56.363
37.257,23:18:56.365
37.238,23:18:56.367
37.154,23:18:56.369
37.02,23:18:56.371
36.852,23:18:56.373
36.667,23:18:56.375
36.481,23:18:56.376
36.314,23:18:56.378
36.184,23:18:56.380
36.106,23:18:56.382
36.092,23:18:56.384
36.149,23:18:56.386
36.287,23:18:56.388
36.515,23:18:56.390
36.847,23:18:56.392
37.293,23:18:56.394
37.871,23:18:56.396
38.593,23:18:56.398
39.472,23:18:56.400
40.517,23:18:56.402
41.739,23:18:56.404
43.144,23:18:56.406
44.738,23:18:56.408
46.532,23:18:56.410
48.533,23:18:56.412
50.759,23:18:56.414
53.241,23:18:56.416
56.009,23:18:56.417
59.096,23:18:56.419
62.534,23:18:56.421
66.344,23:18:56.423
70.527,23:18:56.425
75.064,23:18:56.427
79.928,23:18:56.429
85.071,23:18:56.431
90.465,23:18:56.433
96.093,23:18:56.435
101.911,23:18:56.437
107.857,23:18:56.439
113.852,23:18:56.441
119.812,23:18:56.443
125.684,23:18:56.445
131.439,23:18:56.447
136.991,23:18:56.449
142.196,23:18:56.451
146.994,23:18:56.453
151.405,23:18:56.455
155.643,23:18:56.457
160.11,23:18:56.458
165.02,23:18:56.460
170.393,23:18:56.462
176.246,23:18:56.464
182.638,23:18:56.466
189.544,23:18:56.468
196.83,23:18:56.470
203.886,23:18:56.472
209.528,23:18:56.474
213.029,23:18:56.476
214.331,23:18:56.478
213.676,23:18:56.480
211.523,23:18:56.482
208.44,23:18:56.484
205.162,23:18:56.486
203.222,23:18:56.488
205.136,23:18:56.490
212.886,23:18:56.492
227.279,23:18:56.494
248.356,23:18:56.496
275.533,23:18:56.498
307.834,23:18:56.500
343.611,23:18:56.501
380.005,23:18:56.503
412.876,23:18:56.505
438.029,23:18:56.507
452.265,23:18:56.509
453.154,23:18:56.511
438.679,23:18:56.513
408.323,23:18:56.515
363.825,23:18:56.517
307.822,23:18:56.519
243.25,23:18:56.521
170.922,23:18:56.523
89.291,23:18:56.525
-0.17,23:18:56.527
-90.256,23:18:56.529
-168.228,23:18:56.531
-221.065,23:18:56.533
-242.421,23:18:56.535
-235.417,23:18:56.537
-211.043,23:18:56.539
-179.839,23:18:56.541
-147.822,23:18:56.542
-116.511,23:18:56.544
-83.475,23:18:56.546
-47.756,23:18:56.548
-11.24,23:18:56.550
23.196,23:18:56.552
51.982,23:18:56.554
72.611,23:18:56.556
84.635,23:18:56.558
88.772,23:18:56.560
86.534,23:18:56.562
79.866,23:18:56.564
70.671,23:18:56.566
60.757,23:18:56.568
51.63,23:18:56.570
44.578,23:18:56.572
40.413,23:18:56.574
39.38,23:18:56.576
41.289,23:18:56.578
45.503,23:18:56.580
51.142,23:18:56.582
57.212,23:18:56.583
62.976,23:18:56.585
67.972,23:18:56.587
71.975,23:18:56.589
75.001,23:18:56.591
77.183,23:18:56.593
78.735,23:18:56.595
79.976,23:18:56.597
81.319,23:18:56.599
83.016,23:18:56.601
85.166,23:18:56.603
87.779,23:18:56.605
90.749,23:18:56.607
93.978,23:18:56.609
97.411,23:18:56.611
100.963,23:18:56.613
104.531,23:18:56.615
108.048,23:18:56.617
111.46,23:18:56.619
114.73,23:18:56.621
117.873,23:18:56.623
120.906,23:18:56.625
123.834,23:18:56.626
126.675,23:18:56.628
129.436,23:18:56.630
132.127,23:18:56.632
134.785,23:18:56.634
137.448,23:18:56.636
140.147,23:18:56.638
142.91,23:18:56.640
145.752,23:18:56.642
148.688,23:18:56.644
151.743,23:18:56.646
154.949,23:18:56.648
158.33,23:18:56.650
161.915,23:18:56.652
165.72,23:18:56.654
169.761,23:18:56.656
174.058,23:18:56.658
178.629,23:18:56.660
183.492,23:18:56.662
188.655,23:18:56.664
194.112,23:18:56.666
199.865,23:18:56.667
205.922,23:18:56.669
212.295,23:18:56.671
